Id,carat,cut,color,clarity,depth,table,x,y,z,predicted_price
16,-0.20660755513799964,3,0,2,0.7329617278322089,1.1388749404410554,-0.044064223133899315,-0.0650734190751679,0.02962338752473751,1967.0
17,-0.20660755513799964,3,2,2,0.3811463599253478,0.24475237648283404,-0.05296351995823102,-0.011263586430873407,0.015244215213516992,1628.0
18,1.7905422987496493,4,4,4,0.17005713918123305,-1.5434927514336088,1.6201042830161656,1.69271444730513,1.6688490310038389,9621.0
19,0.2979355658441432,3,1,2,0.17005713918123305,0.24475237648283404,0.4542963990286874,0.4819932128084958,0.48975690148378326,3560.0
20,0.5502071263352148,2,5,5,-0.5335735966324893,-0.20230890549627667,0.7301746005829759,0.7689789869114019,0.6766861415296455,4157.0
21,-0.4799017456699937,3,1,5,0.8736878749949554,0.6918136584619448,-0.39113679928284306,-0.4327739421445161,-0.3154767479445473,1662.0
22,-0.8793317164475234,2,2,7,-0.6742997437952358,0.24475237648283404,-0.9250946087427566,-0.908094130502454,-0.9769186742606758,1100.0
23,-1.0475127567749043,3,0,4,-0.744662817376604,0.24475237648283404,-1.2365699975943736,-1.2309531263682225,-1.2932604651075195,606.0
24,-0.6270601559564519,4,4,5,0.029330992018486587,2.4800587863783874,-0.5780220325938129,-0.6121400509588324,-0.5886810218577307,1221.0
25,1.4752028481358102,0,5,3,5.869466099272381,0.24475237648283404,1.0950457703805838,1.0021549283700126,1.8701574433609212,4591.0
26,-0.05944914485154117,4,0,2,-1.026115111702097,0.24475237648283404,0.1428210101770705,0.20397574414630615,0.04400255983595739,1910.0
27,1.5172481082176554,4,3,5,0.09969406559985983,-0.6493701874753873,1.379823268759205,1.4864434221686662,1.4387822740243157,8040.0
28,-0.5009243757109161,2,2,2,-0.25212130230700136,-0.20230890549627667,-0.4000360961071747,-0.3879324149409372,-0.4161309541230883,1332.0
29,-0.16456229505615438,4,2,2,0.5922355806694675,-1.096431469454498,-0.017366332660903396,0.02460963533198985,0.0727609044583978,1628.0
30,-0.563992265833684,1,1,2,1.647681684390046,-1.5434927514336088,-0.5513241421208169,-0.5134886911109582,-0.3586142648782075,1316.0
31,-0.7742185662429103,3,0,7,-1.5890197003530728,0.6918136584619448,-0.6937128913101275,-0.6838864944845588,-0.8475061234596937,918.0
32,-0.9423996065702913,4,3,4,-0.3928474494697428,-0.6493701874753873,-1.067483357932067,-1.051587017553907,-1.0919520527504374,726.0
33,0.9706597271536672,2,1,2,-0.18175822872562813,0.6918136584619448,1.0594485830832563,1.1008062882178868,1.05054462162137,5485.0
34,0.655320276539828,4,4,2,-0.6742997437952358,1.1388749404410554,0.7924696783532994,0.9304084848442861,0.7629611753969673,4064.0
35,0.9496370971127446,2,4,4,0.2404202127626063,-0.20230890549627667,1.0327506926102603,1.0649330664550236,1.0793029662438112,5791.0
36,-0.20660755513799964,4,5,5,-0.744662817376604,0.6918136584619448,0.018230854636424224,0.05151455165413749,-0.056651646342583684,1614.0
37,0.7814560567853635,2,3,2,-0.744662817376604,-0.6493701874753873,0.9437577243669416,0.993186622929297,0.8492362092642879,4653.0
38,-0.5219470057518387,3,1,3,-1.4482935531903265,0.24475237648283404,-0.337741018336852,-0.3610274986187896,-0.5024059879904096,1229.0
39,-1.0264901267339817,2,5,5,-0.11139515514425488,-1.096431469454498,-1.2009728102970458,-1.1771432937239281,-1.1926062589289785,463.0
40,-0.6060375259155293,3,0,2,-1.1668412588648385,1.1388749404410554,-0.5246262516478218,-0.49555208022952696,-0.631818538791391,1436.0
41,0.2138450456804529,2,6,4,0.5922355806694675,-1.096431469454498,0.35640413396103626,0.33850032575704353,0.4178610399276826,2350.0
42,1.4962254781767328,3,5,4,0.8736878749949554,0.6918136584619448,1.3976218624078682,1.3877920623207929,1.5106781355804164,7881.0
43,0.5712297563761375,2,2,2,-0.18175822872562813,-0.6493701874753873,0.7568724910559718,0.7958839032335495,0.7485820030857462,4318.0
44,1.0757728773582804,4,5,3,0.6625986542508407,0.24475237648283404,1.0238513957859285,1.0828696773364554,1.1368196554886918,4270.0
45,-0.9634222366112138,4,3,7,-0.9557520381207237,-0.20230890549627667,-1.067483357932067,-1.051587017553907,-1.1494687419953176,798.0
46,-0.9423996065702913,4,1,4,-1.4482935531903265,0.6918136584619448,-1.014087576986076,-0.9977771849096118,-1.1350895696840977,805.0
47,-0.5429696357927614,2,3,2,0.5218725070880943,-0.6493701874753873,-0.47123047070183,-0.4417422475852317,-0.40175178181186844,1312.0
48,-0.9844448666521365,3,4,4,-0.5335735966324893,0.6918136584619448,-1.1386777325267223,-1.1053968501982017,-1.1638479143065381,579.0
49,-1.0475127567749043,2,2,2,0.8033248014135822,-0.20230890549627667,-1.298865075364697,-1.3296044862160967,-1.2357437758626386,641.0
50,-0.9844448666521365,3,5,1,0.2404202127626063,0.24475237648283404,-1.1564763261753865,-1.2040482100460757,-1.1494687419953176,719.0
51,-1.0475127567749043,2,5,1,0.17005713918123305,-0.20230890549627667,-1.2899657785403644,-1.2847629590125178,-1.264502120485079,764.0
52,0.31895819588506585,2,4,3,-1.7297458475158194,0.6918136584619448,0.6144837418666613,0.6523910161820965,0.40348186761646204,2593.0
53,2.631447500386554,2,1,2,0.451509433506721,-0.20230890549627667,2.1718606861247434,2.114224803018773,2.215257578830206,9801.0
54,-1.0054674966930592,2,4,6,-0.3224843758883746,-0.20230890549627667,-1.1742749198240499,-1.1681749882832124,-1.1926062589289785,775.0
55,0.487139236212447,2,2,1,0.3811463599253478,-0.20230890549627667,0.6322823355153255,0.6792959325042441,0.7054444861520865,9248.0
56,2.589402240304709,3,6,4,-1.7297458475158194,1.1388749404410554,2.3409473257870492,2.2846226063923725,1.9995699941619025,9836.0
57,0.2138450456804529,3,3,5,-0.04103208156288165,-0.20230890549627667,0.4275985085556915,0.33850032575704353,0.3747235229940217,3114.0
58,-0.6060375259155293,4,1,5,0.9440509485763287,-1.096431469454498,-0.5335255484721535,-0.5672985237552535,-0.44488929874552874,1311.0
59,2.589402240304709,2,4,2,-0.6742997437952358,-0.20230890549627667,2.180759982949075,2.24874938462951,2.0858450280292242,7932.0
60,1.0127049872355125,2,1,4,0.31078328634397956,-1.096431469454498,1.0772471767319205,1.1277112045400344,1.1368196554886918,8796.0
61,-1.0054674966930592,2,4,4,0.8033248014135822,-1.5434927514336088,-1.1742749198240499,-1.221984820927507,-1.1207103973728778,743.0
62,0.46611660617152434,2,4,3,0.451509433506721,-1.096431469454498,0.6055844450423296,0.6523910161820965,0.6910653138408653,3445.0
63,1.4962254781767328,4,3,7,1.2958663164831898,-0.20230890549627667,1.3086288941645496,1.4236652840836561,1.5538156525140774,10983.0
64,1.4962254781767328,2,3,5,-1.3779304796089582,-0.20230890549627667,1.557809205245843,1.611999698338688,1.352507240156995,9590.0
65,-0.5009243757109161,2,1,5,-0.744662817376604,-0.20230890549627667,-0.37333820563417963,-0.35205919317807394,-0.44488929874552874,1413.0
66,1.4962254781767328,2,1,3,0.5922355806694675,-1.9905540334127194,1.4866148306511877,1.4236652840836561,1.5394364802028575,5996.0
67,-0.18558492509707702,2,2,5,-0.3928474494697428,-0.6493701874753873,0.03602944828508764,-0.002295280990156996,-0.027893301720143284,2013.0
68,-0.7742185662429103,4,0,4,-0.3928474494697428,0.24475237648283404,-0.809403750026442,-0.764601243451001,-0.8187477788372532,898.0
69,-1.0475127567749043,3,3,6,-0.8150258909579773,1.585936222420166,-1.2276707007700418,-1.2578580426903703,-1.30763963741874,1046.0
70,-0.6480827859973746,3,2,5,-1.8001089210971877,-0.20230890549627667,-0.4623311738774983,-0.5134886911109582,-0.6749560557250519,1226.0
71,-0.5429696357927614,4,5,5,0.3811463599253478,-0.6493701874753873,-0.4979283611748259,-0.45967885846666373,-0.4305101264343082,1244.0
72,-1.0264901267339817,3,3,4,-1.5890197003530728,0.6918136584619448,-1.120879138878059,-1.1950799046053593,-1.2932604651075195,854.0
73,0.5922523864170601,3,3,5,0.451509433506721,-0.20230890549627667,0.7390738974073076,0.6792959325042441,0.7629611753969673,4549.0
74,-1.0264901267339817,3,3,4,-1.3075674060275848,0.6918136584619448,-1.147577029351054,-1.1861115991646436,-1.2788812927962996,695.0
75,0.5081618662533696,2,1,2,0.029330992018486587,-0.6493701874753873,0.6767788196369848,0.7151691542671074,0.6910653138408653,5516.0
76,0.6132750164579828,3,5,5,-1.1668412588648385,0.6918136584619448,0.8992612402452823,0.8407254304371283,0.7054444861520865,3895.0
77,-0.6060375259155293,2,3,4,0.029330992018486587,-0.6493701874753873,-0.5602234389451495,-0.5224569965516739,-0.5311643326128499,1615.0
78,1.5592933682995007,3,0,3,-1.3075674060275848,2.032997504399277,1.584507095718838,1.5312849493722458,1.352507240156995,7002.0
79,0.2138450456804529,1,3,3,1.366229390064563,2.032997504399277,0.3030083530150452,0.24881727134988502,0.44661938455012296,2129.0
80,-0.4168338555472258,2,4,3,-0.04103208156288165,-1.5434927514336088,-0.2576473469178643,-0.22650291700805217,-0.24358088638844594,1013.0
81,1.0337276172764351,2,3,7,0.451509433506721,-0.20230890549627667,1.1039450672049156,1.0828696773364554,1.1511988277999117,8843.0
82,-0.8372864563656781,2,2,2,0.8033248014135822,-0.20230890549627667,-0.9161953119184248,-0.9439673522653174,-0.8475061234596937,921.0
83,0.7604334267444408,3,4,2,-0.3928474494697428,0.24475237648283404,0.961556318015605,0.9214401794035705,0.877994553886729,5311.0
84,0.25589030576229815,3,3,5,-0.11139515514425488,2.032997504399277,0.5076921799746784,0.45508829648634896,0.46099855686134283,3596.0
85,-1.1736485370204401,2,2,5,0.029330992018486587,-0.20230890549627667,-1.5658439800946533,-1.5358755113525606,-1.5377063943982625,535.0
86,0.8024786868262861,4,6,3,0.31078328634397956,0.24475237648283404,0.8992612402452823,0.9483450957257181,0.9642695877540495,3997.0
87,0.6342976464989054,2,5,4,0.3811463599253478,-1.096431469454498,0.8102682720019628,0.7779472923521175,0.834857036953068,4587.0
88,0.4450939761306017,1,2,2,-2.7851919512364027,0.24475237648283404,0.8191675688262954,0.7779472923521175,0.4178610399276826,4498.0
89,1.0127049872355125,4,0,3,-0.3928474494697428,0.24475237648283404,1.0950457703805838,1.2173942589471922,1.093682138555031,5236.0
90,-0.563992265833684,2,3,7,0.5218725070880943,-1.5434927514336088,-0.4623311738774983,-0.4865837747888106,-0.4161309541230883,1794.0
91,2.652470130427477,2,5,2,0.17005713918123305,-0.6493701874753873,2.127364202003083,2.1859712465444994,2.172120061896545,9881.0
92,-0.7742185662429103,2,4,2,0.5218725070880943,-0.20230890549627667,-0.7916051563777786,-0.8453159924174432,-0.7612310895923731,861.0
93,-0.8793317164475234,2,6,2,0.17005713918123305,-1.5434927514336088,-0.9517924992157525,-0.9260307413838853,-0.919401985015795,581.0
94,-1.1105806468976722,1,1,6,1.5069555372273045,-0.20230890549627667,-1.4501531213783392,-1.491033984148981,-1.3363979820411804,825.0
95,-0.9844448666521365,3,0,2,-1.1668412588648385,0.6918136584619448,-1.1297784357023906,-1.1143651556389171,-1.2213646035514187,589.0
96,-0.9213769765293687,4,1,2,0.8033248014135822,-0.6493701874753873,-1.0763826547563995,-1.0426187121131907,-0.9769186742606758,565.0
97,-0.6060375259155293,2,2,5,-0.11139515514425488,-0.20230890549627667,-0.5246262516478218,-0.5224569965516739,-0.5311643326128499,1226.0
98,-0.18558492509707702,2,1,4,0.029330992018486587,-1.096431469454498,-0.00846703583657169,0.03357794077270546,0.015244215213516992,2503.0
99,-0.5219470057518387,4,3,6,-0.18175822872562813,-1.0517253412565863,-0.41783468975583893,-0.40586902582236845,-0.4305101264343082,1963.0
100,-0.14353966501523174,2,2,3,0.6625986542508407,-0.20230890549627667,0.018230854636424224,0.05151455165413749,0.1158984213920587,1351.0
101,2.631447500386554,4,3,2,1.1551401693204433,0.24475237648283404,2.0472705305840964,1.9976368322894673,2.200878406518986,9777.0
102,-0.4588791156290711,2,2,5,0.2404202127626063,-0.6493701874753873,-0.3199424246881878,-0.3610274986187896,-0.3154767479445473,1451.0
103,-1.0475127567749043,3,2,5,-0.744662817376604,0.24475237648283404,-1.2276707007700418,-1.2668263481310857,-1.30763963741874,802.0
104,-0.18558492509707702,2,2,6,-0.5335735966324893,-0.6493701874753873,0.03602944828508764,0.060482857094853106,-0.013514129408923405,3499.0
105,-0.03842651481061854,3,1,5,0.7329617278322089,1.1388749404410554,0.11612311970407538,0.05151455165413749,0.1734151106369395,2737.0
106,0.42407134608967906,1,2,5,1.08477709573907,-1.096431469454498,0.49879288315034676,0.5447713508935067,0.6623069692184256,3997.0
107,-0.5850148958746066,4,0,2,1.4365924636459313,-0.6493701874753873,-0.5958206262424771,-0.5672985237552535,-0.4305101264343082,1434.0
108,1.538270738258578,4,1,2,0.5922355806694675,-0.20230890549627667,1.353125378286209,1.5043800330500983,1.5106781355804164,6566.0
109,-1.0475127567749043,2,1,7,-0.3224843758883746,-0.20230890549627667,-1.272167184891701,-1.2668263481310857,-1.2932604651075195,789.0
110,-1.0475127567749043,2,1,7,-0.18175822872562813,0.24475237648283404,-1.2810664817160329,-1.2847629590125178,-1.2932604651075195,789.0
111,0.2138450456804529,1,2,3,1.7180447579714242,2.032997504399277,0.3119076498393769,0.2398489659091694,0.48975690148378326,2409.0
112,-0.8372864563656781,3,3,4,-0.744662817376604,0.24475237648283404,-0.8450009373237697,-0.8273793815360119,-0.9050228127045744,1010.0
113,-0.9423996065702913,2,0,2,0.6625986542508407,-0.6493701874753873,-1.1030805452293948,-1.096428544757486,-1.0344353635055565,626.0
114,-0.9423996065702913,4,4,7,-0.5335735966324893,-0.20230890549627667,-1.0585840611077353,-1.0426187121131907,-1.1063312250616573,667.0
115,-0.9423996065702913,2,4,5,-0.3928474494697428,-0.6493701874753873,-1.067483357932067,-1.051587017553907,-1.0919520527504374,568.0
116,1.9587233390770302,3,2,3,0.8736878749949554,1.1388749404410554,1.6912986576108209,1.6030313928979716,1.7695032371823793,7438.0
117,-1.0264901267339817,2,0,7,0.451509433506721,-0.6493701874753873,-1.2009728102970458,-1.2488897372496546,-1.178227086617758,982.0
118,-0.7742185662429103,2,5,4,0.31078328634397956,-1.9905540334127194,-0.7738065627291144,-0.7376963271288534,-0.7180935726587122,992.0
119,-0.8372864563656781,4,1,4,0.8033248014135822,-0.6493701874753873,-0.9428932023914208,-0.9170624359431697,-0.8475061234596937,891.0
120,0.4450939761306017,2,1,2,-0.6742997437952358,-0.6493701874753873,0.6678795228126532,0.6972325433856753,0.590411107662325,4147.0
121,-0.8162638263247556,4,5,3,1.2255032429018167,-0.20230890549627667,-0.8983967182697614,-0.9260307413838853,-0.7899894342148128,721.0
122,-1.0054674966930592,2,2,5,-0.04103208156288165,-1.096431469454498,-1.1831742166483816,-1.1861115991646436,-1.178227086617758,828.0
123,0.42407134608967906,3,3,1,0.31078328634397956,1.585936222420166,0.6055844450423296,0.5806445726563699,0.6335486245959853,4111.0
124,-0.5850148958746066,2,1,4,-0.3224843758883746,-0.6493701874753873,-0.4890290643504942,-0.45967885846666373,-0.5024059879904096,1716.0
125,-0.5429696357927614,2,6,7,-0.11139515514425488,-0.20230890549627667,-0.42673398658017064,-0.4507105530259473,-0.44488929874552874,1105.0
126,-0.9213769765293687,3,3,3,0.09969406559985983,-0.6493701874753873,-1.014087576986076,-1.0605553229946227,-1.020056191194336,624.0
127,0.5922523864170601,4,4,2,0.029330992018486587,-1.9905540334127194,0.7924696783532994,0.8048522086742651,0.791719520019407,3998.0
128,0.42407134608967906,4,3,2,1.08477709573907,1.1388749404410554,0.5343900704476744,0.45508829648634896,0.6335486245959853,2791.0
129,-0.4799017456699937,2,2,3,0.6625986542508407,-0.6493701874753873,-0.36443890880984714,-0.41483733126308486,-0.3154767479445473,1176.0
130,-0.7952411962838329,3,3,2,0.6625986542508407,0.6918136584619448,-0.8716988277967656,-0.908094130502454,-0.8187477788372532,855.0
131,-1.0475127567749043,2,3,6,-0.04103208156288165,-1.096431469454498,-1.254368591243037,-1.2488897372496546,-1.2501229481738592,764.0
132,1.0337276172764351,2,2,3,0.09969406559985983,-1.096431469454498,1.086146473556252,1.1456478154214655,1.122440483177472,5596.0
133,-1.0264901267339817,3,3,6,-0.25212130230700136,0.24475237648283404,-1.254368591243037,-1.2399214318089389,-1.264502120485079,764.0
134,0.4450939761306017,3,0,2,0.17005713918123305,1.1388749404410554,0.5966851482179979,0.5716762672156543,0.6047902799735448,4189.0
135,2.5473569802228635,3,3,5,-0.25212130230700136,0.24475237648283404,2.1184649051787514,2.024541748611615,2.0139491664731235,9794.0
136,1.5172481082176554,4,3,2,0.451509433506721,1.1388749404410554,1.353125378286209,1.4416018949650873,1.4531614463355356,6566.0
137,-0.9634222366112138,3,2,2,-1.7297458475158194,1.1388749404410554,-1.0763826547563995,-1.033650406672475,-1.2069854312401984,501.0
138,-0.5429696357927614,3,2,5,0.17005713918123305,0.6918136584619448,-0.45343187705316657,-0.5134886911109582,-0.4592684710567486,1562.0
139,-0.8372864563656781,4,6,4,1.0144140221577018,-0.20230890549627667,-0.889497421445429,-0.9260307413838853,-0.8043686065260334,810.0
140,-1.0054674966930592,2,2,5,0.451509433506721,-0.20230890549627667,-1.2365699975943736,-1.2130165154867913,-1.178227086617758,625.0
141,1.0127049872355125,3,4,2,0.17005713918123305,2.032997504399277,1.0683478799075878,1.0200915392514447,1.0649237939325913,4354.0
142,-0.3747885954653805,3,1,3,-2.222287362585422,0.24475237648283404,-0.13305719137721797,-0.1906296952451897,-0.4161309541230883,984.0
143,1.096795507399203,3,5,2,0.31078328634397956,0.24475237648283404,1.1217436608535798,1.1725527317436133,1.1799571724223528,4077.0
144,-0.9844448666521365,3,0,5,-0.3928474494697428,0.24475237648283404,-1.1742749198240499,-1.159206682842496,-1.1926062589289785,734.0
145,-0.20660755513799964,2,2,6,0.451509433506721,-1.096431469454498,-0.08856070725555865,-0.02023189187158902,0.0008650429022971128,3499.0
146,-0.18558492509707702,4,2,6,1.0144140221577018,1.1388749404410554,-0.07076211360689444,-0.10991494627874678,0.02962338752473751,2398.0
147,0.46611660617152434,4,1,2,1.366229390064563,-1.096431469454498,0.49879288315034676,0.598581183537802,0.7198236584633064,4612.0
148,-0.6060375259155293,2,1,3,-2.4333765833295415,2.032997504399277,-0.47123047070183,-0.4865837747888106,-0.7180935726587122,1046.0
149,0.8235013168672087,3,4,5,-0.5335735966324893,0.6918136584619448,1.0505492862589245,0.9573134011664337,0.9211320708203886,3819.0
150,-0.9634222366112138,2,2,1,-0.04103208156288165,-1.096431469454498,-1.1030805452293948,-1.0874602393167703,-1.0919520527504374,1148.0
151,0.8865692069899767,2,3,7,-1.2372043324462116,0.24475237648283404,1.086146473556252,1.1277112045400344,0.9211320708203886,8107.0
152,0.46611660617152434,2,2,3,0.2404202127626063,-0.6493701874753873,0.6055844450423296,0.6344544053006652,0.6479277969072057,3619.0
153,-1.0054674966930592,4,2,6,-0.11139515514425488,-0.6493701874753873,-1.2098721071213776,-1.1861115991646436,-1.2069854312401984,926.0
154,-1.0264901267339817,3,1,5,-0.5335735966324893,0.24475237648283404,-1.192073513472714,-1.221984820927507,-1.2501229481738592,928.0
155,-0.9844448666521365,2,1,5,-1.7297458475158194,0.24475237648283404,-1.067483357932067,-1.096428544757486,-1.2357437758626386,933.0
156,0.7604334267444408,2,3,5,0.31078328634397956,-1.096431469454498,0.93485842754261,0.9124718739628549,0.9642695877540495,6353.0
157,0.2138450456804529,1,1,2,1.4365924636459313,1.585936222420166,0.3119076498393769,0.28469049311274824,0.4753777291725634,2849.0
158,0.7394107967035182,3,3,0,-0.3928474494697428,0.24475237648283404,0.9526570211912734,0.9035035685221393,0.8636153815755078,2357.0
159,-0.9634222366112138,0,1,6,-5.458988747328545,-0.6493701874753873,-0.8272023436751063,-0.8722209087395908,-1.3795354989748407,1824.0
160,0.46611660617152434,2,3,7,-0.4632105230511161,-0.20230890549627667,0.6678795228126532,0.6972325433856753,0.6191694522847654,4062.0
161,1.2019086576038163,4,3,3,0.451509433506721,0.24475237648283404,1.1306429576779113,1.2263625643879077,1.2374738616672336,4282.0
162,-1.0054674966930592,3,4,5,-0.744662817376604,1.1388749404410554,-1.192073513472714,-1.1861115991646436,-1.2501229481738592,529.0
163,-1.0264901267339817,2,1,2,-1.1668412588648385,-0.20230890549627667,-1.2187714039457094,-1.2040482100460757,-1.30763963741874,609.0
164,2.5473569802228635,1,5,2,0.31078328634397956,1.585936222420166,1.9671768591651102,2.0424783594930465,2.0427075110955633,10501.0
165,1.0547502473173578,3,2,5,-0.9557520381207237,0.6918136584619448,1.2374345195698944,1.1904893426250445,1.0649237939325913,7501.0
166,-0.39581122550630315,2,3,4,-0.6039366702138625,-0.20230890549627667,-0.23984875326920085,-0.20856630612662092,-0.28671840332210685,1712.0
167,-1.0054674966930592,2,3,5,0.17005713918123305,-0.20230890549627667,-1.1831742166483816,-1.221984820927507,-1.178227086617758,743.0
168,-0.4799017456699937,2,1,2,0.029330992018486587,-0.20230890549627667,-0.4000360961071747,-0.3610274986187896,-0.37299343718942807,1379.0
169,0.2138450456804529,4,1,2,1.0144140221577018,0.24475237648283404,0.34750483713670455,0.3295320203163271,0.46099855686134283,3170.0
170,-1.0054674966930592,1,1,4,-1.5890197003530728,2.9271200683574983,-1.1653756229997183,-1.1502383774017804,-1.2932604651075195,781.0
171,0.9075918370308993,2,5,2,0.2404202127626063,0.24475237648283404,0.9704556148399376,1.011123233810729,1.0217862769989303,4484.0
172,0.25589030576229815,4,0,2,0.17005713918123305,0.24475237648283404,0.40090061808269556,0.4281833801642013,0.43224021223890247,3241.0
173,0.46611660617152434,4,2,7,-1.659382773934446,0.6918136584619448,0.7568724910559718,0.8586620413185604,0.5760319353511044,8772.0
174,2.5683796102637864,3,4,2,0.2404202127626063,1.585936222420166,2.073968421057093,2.024541748611615,2.0714658557180043,11709.0
175,1.5172481082176554,4,3,5,0.451509433506721,-0.6493701874753873,1.3620246751105407,1.4595385058465193,1.4675406186467554,8040.0
176,0.42407134608967906,1,1,5,1.4365924636459313,0.24475237648283404,0.5165914767990102,0.41024676928277004,0.6479277969072057,3393.0
177,0.42407134608967906,3,2,3,0.451509433506721,-0.6493701874753873,0.5521886640963378,0.5178664345713591,0.590411107662325,2574.0
178,-0.732173306161065,2,5,5,-0.04103208156288165,0.6918136584619448,-0.6848135944857957,-0.7376963271288534,-0.7180935726587122,716.0
179,-0.20660755513799964,3,2,7,0.31078328634397956,0.24475237648283404,-0.00846703583657169,-0.0650734190751679,0.0008650429022971128,2835.0
180,-0.20660755513799964,2,1,2,0.029330992018486587,-0.20230890549627667,-0.017366332660903396,-0.04713680819373667,-0.027893301720143284,1862.0
181,-1.0264901267339817,2,5,5,-1.3075674060275848,-0.20230890549627667,-1.1831742166483816,-1.2130165154867913,-1.30763963741874,558.0
182,-0.9634222366112138,2,3,1,0.09969406559985983,-1.096431469454498,-1.0852819515807313,-1.0695236284353382,-1.063193708127997,1084.0
183,-0.4588791156290711,2,2,4,-1.3075674060275848,0.6918136584619448,-0.2754459405665285,-0.23547122244876856,-0.40175178181186844,1772.0
184,-0.14353966501523174,2,6,4,0.17005713918123305,-1.9905540334127194,0.04492874510942014,0.07841946797628513,0.08714007676961831,1581.0
185,-1.0475127567749043,1,2,6,-0.4632105230511161,1.585936222420166,-1.2810664817160329,-1.2668263481310857,-1.30763963741874,868.0
186,-0.6060375259155293,1,4,2,1.1551401693204433,-0.20230890549627667,-0.5958206262424771,-0.5762668291959692,-0.4592684710567486,1026.0
187,-0.3537659654244579,3,4,4,0.8033248014135822,1.1388749404410554,-0.24874805009353254,-0.3610274986187896,-0.21482254176600554,1720.0
188,-0.20660755513799964,2,2,2,0.2404202127626063,-0.6493701874753873,-0.07076211360689444,-0.05610511363445228,-0.042272474031363805,1628.0
189,-0.5429696357927614,2,4,6,-0.04103208156288165,-0.20230890549627667,-0.43563328340450236,-0.4507105530259473,-0.44488929874552874,1569.0
190,0.5081618662533696,2,1,3,-0.25212130230700136,-0.6493701874753873,0.6856781164613166,0.7420740705892542,0.6766861415296455,3808.0
191,0.5081618662533696,3,1,3,-1.1668412588648385,1.1388749404410554,0.7123760069343125,0.6972325433856753,0.547273590728664,3368.0
192,-1.0054674966930592,2,3,1,-0.3224843758883746,-0.6493701874753873,-1.1831742166483816,-1.159206682842496,-1.1926062589289785,1052.0
193,0.7183881666625955,2,5,4,-0.4632105230511161,-0.6493701874753873,0.8903619434209505,0.9214401794035705,0.834857036953068,3948.0
194,3.009854841123161,3,6,2,0.451509433506721,0.6918136584619448,2.314249435314054,2.3563690499180994,2.402186818876068,7771.0
195,0.4450939761306017,0,3,3,2.3513124202037683,0.24475237648283404,0.49879288315034676,0.4281833801642013,0.7629611753969673,2165.0
196,1.4752028481358102,4,4,5,-0.744662817376604,1.585936222420166,1.4332190497051958,1.5043800330500983,1.352507240156995,7092.0
197,-0.20660755513799964,3,2,7,-0.5335735966324893,-0.20230890549627667,0.06272733875808356,-0.02023189187158902,-0.042272474031363805,2817.0
198,0.4450939761306017,4,1,3,-0.18175822872562813,-0.6493701874753873,0.6411816323396572,0.6613593216228121,0.6191694522847654,3150.0
199,0.4450939761306017,3,4,5,0.451509433506721,0.24475237648283404,0.6144837418666613,0.5627079617749388,0.6479277969072057,3581.0
200,-0.9213769765293687,3,5,2,-0.9557520381207237,1.1388749404410554,-0.9873896865130801,-1.033650406672475,-1.0919520527504374,491.0
201,0.7394107967035182,4,3,2,0.31078328634397956,0.6918136584619448,0.828066865650627,0.8765986521999917,0.8923737261979489,5273.0
